,request,conversation_id,word1,word2,word1_idf,word2_idf,number_of_characters,number_of_words,avg_word_length,number_of_unique_words,avg_tf,average_idf,average_tf_idf
909,"For the given list of items, classify them into two categories.",46555,them,classify,4.509860006183766,3.228926160721702,63,11,5.7272727272727275,11,0.09090909090909091,2.2764936744797026,0.20695397040724567
181,"Given a variety of adjectives, classify them into three categories: negative, neutral and positive",7409,them,classify,4.509860006183766,3.228926160721702,98,14,7.0,14,0.07142857142857141,2.819834943667587,0.20141678169054195
196,"For each of the following vegetables, classify them by color.",8243,them,classify,4.509860006183766,3.228926160721702,61,10,6.1,10,0.1,2.6961331217539017,0.26961331217539014
897,"Identify the different words in the sentence and classify them into noun, pronoun, verb, adverb and adjective.",45683,them,classify,4.509860006183766,3.228926160721702,110,17,6.470588235294118,15,0.06666666666666667,2.96265645189755,0.18630887877019586
266,"Given a list of musical instruments, classify them as either string or percussion instruments",11997,them,classify,4.509860006183766,3.228926160721702,93,14,6.642857142857143,14,0.07142857142857141,2.478899850819262,0.17706427505851874
552,Take a list of words and classify them into two groups,26357,them,classify,4.509860006183766,3.228926160721702,54,11,4.909090909090909,11,0.09090909090909091,2.8319788942467357,0.2574526267497032
931,"Given the following list, classify them into two groups.",47754,them,classify,4.509860006183766,3.228926160721702,56,9,6.222222222222222,9,0.1111111111111111,2.6298037110350427,0.292200412337227
296,"Given a list of words, classify and group them into categories.",13317,them,classify,4.509860006183766,3.228926160721702,63,11,5.7272727272727275,11,0.09090909090909091,2.7798625273749873,0.2527147752159079
902,"Given a set of books, classify them into 3 subcategories.",45769,them,classify,4.509860006183766,3.228926160721702,57,10,5.7,10,0.1,3.151814340293211,0.3151814340293212
383,"Given two choices, classify them into two different categories.",17378,them,classify,4.509860006183766,3.228926160721702,63,9,7.0,8,0.125,3.5635687693028544,0.4469435726635364
905,"Given a list of musical instruments, classify them into belonging to either wind or string categories.",46140,them,classify,4.509860006183766,3.228926160721702,102,16,6.375,16,0.0625,3.5121854017949916,0.21951158761218698
391,"Given a list of books, classify them based on their genre.",17846,them,classify,4.509860006183766,3.228926160721702,58,11,5.2727272727272725,11,0.09090909090909091,2.718596978718682,0.24714517988351659
510,Research about the events of the American Civil War and classify them into categories.,24034,them,classify,4.509860006183766,3.228926160721702,86,14,6.142857142857143,13,0.0769230769230769,2.828425824357638,0.20594563890220952
964,"Given the features, classify them into categories.",50403,them,classify,4.509860006183766,3.228926160721702,50,7,7.142857142857143,7,0.14285714285714282,2.9160115997789084,0.41657308568270124
847,Collect data on the US presidential elections and classify them into appropriate categories.,42300,them,classify,4.509860006183766,3.228926160721702,92,13,7.076923076923077,13,0.0769230769230769,3.833726649730433,0.29490204997926406
939,"Given two cities, calculate the estimated travel time by car.",48411,time,by,6.725433722188183,3.892220378131966,61,10,6.1,10,0.1,4.288533669754389,0.4288533669754389
940,"Given two countries, predict the amount of time it would take to travel between the two by plane.",48415,time,by,6.725433722188183,3.892220378131966,97,18,5.388888888888889,16,0.0625,3.8532451917231634,0.2257491853757793
0,Pretend you are a project manager of a construction company. Describe a time when you had to make a difficult decision.,4,time,difficult,6.725433722188183,5.683979847360021,119,21,5.666666666666667,17,0.058823529411764705,4.384126454683428,0.23041843087456937
546,Provide an example of a time when your judgment was clouded by emotions.,25965,time,by,6.725433722188183,3.892220378131966,72,13,5.538461538461538,13,0.0769230769230769,3.6359779705846638,0.2796906131218972
1,"Write a concise summary of the following:
""Commodore 64 (commonly known as the C64 or CBM 64) was manufactured by Commodore Business Machine (CBM) in August 1982 with a starting price of $595. It was an 8-bit home computer with remarkable market success. Between 1983-1986, C64 sales amounted to about 17 million units sold, making them the best-selling single personal computer model of all time in 1983-1986. 

Additionally, the Commodore 64 dominated the market with between 30% and 40% share and 2 million units sold per year, outselling the IBM PC clones, Apple Computers, and Atari computers. Adding to their success, Sam Tramiel (former Atari president), during an interview in 1989, said they were building 400,000 C64s a month for a couple of years. """,5,time,by,6.725433722188183,3.892220378131966,763,125,6.104,97,0.010309278350515465,4.907647831605979,0.04787565014689308
152,Describe a time you had to work with someone difficult,5711,time,difficult,6.725433722188183,5.683979847360021,54,10,5.4,10,0.1,4.191022250974916,0.4191022250974916
177,Describe how Darwin’s theory of evolution by natural selection helped scientists explain the changes in living organisms over time,7299,time,by,6.725433722188183,3.892220378131966,130,19,6.842105263157895,19,0.05263157894736841,4.487807620676129,0.23620040108821733
262,Write a piece of advice for someone going through a difficult time,11476,time,difficult,6.725433722188183,5.683979847360021,66,12,5.5,11,0.09090909090909091,4.6573135494254245,0.39382259507764894
317,Sort the following foods by what time of day they should be consumed.,13972,time,by,6.725433722188183,3.892220378131966,69,13,5.3076923076923075,13,0.0769230769230769,3.6653657195362785,0.2819512091950984
406,Name some methods by which to improve time management.,18492,time,by,6.725433722188183,3.892220378131966,54,9,6.0,9,0.1111111111111111,4.474261046085325,0.49714011623170273
484,"Change the following sentence from past tense to present tense
""He had sent the letter by the time I arrived""",22093,time,by,6.725433722188183,3.892220378131966,110,20,5.5,17,0.058823529411764705,4.2980365366101605,0.24181070314970265
525,Give an example of a time when you overcame a difficult situation.,24817,time,difficult,6.725433722188183,5.683979847360021,66,12,5.5,11,0.09090909090909091,3.650982327105662,0.31138994304071793
533,Describe a time when you have encountered a difficult problem.,25531,time,difficult,6.725433722188183,5.683979847360021,62,10,6.2,9,0.1111111111111111,4.566224792826774,0.46804874453373796
913,Give a story of a time when you were faced with a difficult problem and had to use your resourcefulness to solve it.,46683,time,difficult,6.725433722188183,5.683979847360021,116,23,5.043478260869565,20,0.04999999999999999,4.102704295136365,0.18599632930234497
563,Give me an example of a time you had to have a difficult conversation.,26778,time,difficult,6.725433722188183,5.683979847360021,70,14,5.0,13,0.0769230769230769,3.5927384862132556,0.2610759692429185
599,Write a paragraph that describes a time when you achieved a difficult goal.,29040,time,difficult,6.725433722188183,5.683979847360021,75,13,5.769230769230769,11,0.09090909090909091,4.376039889935578,0.3498026052847296
614,Describe a time where you used problem solving skills in order to overcome a difficult situation.,29846,time,difficult,6.725433722188183,5.683979847360021,97,16,6.0625,15,0.06666666666666667,3.8402596204748183,0.24331226433286665
687,Write a story about a time when a person showed courage in a difficult situation.,33065,time,difficult,6.725433722188183,5.683979847360021,81,15,5.4,12,0.08333333333333333,3.4277459205804317,0.2437514150401094
981,I will give you a list of steps.  You need to determine if the steps are going forwards or backwards in time by outputting 'Forwards' or 'Backwards'.,51758,time,by,6.725433722188183,3.892220378131966,149,27,5.518518518518518,26,0.03846153846153845,3.4683732114531134,0.13524188307097518
900,"Summarize this paragraph in 10 words or less:

""Robotic Process Automation (RPA) is an automation technology that allows businesses to streamline and automate repeatable, manual business processes by replacing manual work with programmed bots. RPA bots can execute the same process each time they are triggered, providing reliable and accurate results""",45733,time,by,6.725433722188183,3.892220378131966,354,51,6.9411764705882355,49,0.02040816326530612,4.489721519696022,0.09283933408398175
795,"Change the below sentence to make it more positive:

AI development is difficult and time consuming.",38194,time,difficult,6.725433722188183,5.683979847360021,102,16,6.375,16,0.0625,3.5519193664722017,0.2219949604045126
888,Describe a time you overcame an obstacle by showing initiative.,45070,time,by,6.725433722188183,3.892220378131966,63,10,6.3,10,0.1,4.008671972282158,0.40086719722821584
704,Write an algorithm to find the maximum value of a list of numbers,34555,value,maximum,5.149897361429764,5.8781358618009785,65,13,5.0,12,0.08333333333333333,2.934278961902582,0.23050800346847575
280,The sum of three different numbers is 67. The two larger numbers differ by 7 and the two smaller numbers differ by 3. What is the value of the largest number?,12585,value,by,5.149897361429764,3.892220378131966,158,31,5.096774193548387,21,0.04761904761904761,3.6525973490978214,0.15721613305859714
880,"Given the following array, print out maximum value in descending order. 

[4, 8, 0, 9, 15]",44573,value,maximum,5.149897361429764,5.8781358618009785,92,16,5.75,16,0.0625,3.9810421264810048,0.2488151329050628
242,The operation is defined by a b=ab^2-b+1. What is the value of (-1) 6?,10618,value,by,5.149897361429764,3.892220378131966,70,14,5.0,13,0.0769230769230769,2.4905988391235394,0.19524025056968686
